"id";"Libellé";"Catégorie";"Marque";"Prix d'achat HT";"Fournisseur";"Ref. fournisseur";"Prix de vente";"Taxe";"Code-barres";"Type de déclinaison";"Prix soldé";"Emplacement";"Référence externe";"Compte comptable";"points +";"points -";"Affichable";"En ligne";"Image";"Stock";"Catégorie";"Poids";"Libellé court"
"2193";"Carnet souple - Dobby";"Carnets";"N/A";"3.40";"Inconnu";"";"8.95";"0.200";"MAP5162";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Papeterie > Carnets";"0.00";""
"2194";"Terre et Coton - Affiche A5 Le Phénix";"Papeterie";"N/A";"3.00";"Inconnu";"";"7.00";"0.200";"TEC-A5LP";"";"2.00";"";"";"";"0";"0";"1";"1";"";"0";"Artisanat et Curiosités > Papeterie";"0.00";""
"2195";"Terre et Coton - Affiche A4  Le Phénix";"Papeterie";"N/A";"6.00";"Inconnu";"";"15.00";"0.200";"TEC-A4LP";"";"6.00";"";"";"";"0";"0";"1";"1";"";"0";"Artisanat et Curiosités > Papeterie";"0.00";""
"2197";"Terre et Coton - Affiche A4 La Mole";"Papeterie";"N/A";"6.00";"Inconnu";"";"15.00";"0.200";"TEC-A4LM";"";"6.00";"";"";"";"0";"0";"1";"1";"";"0";"Artisanat et Curiosités > Papeterie";"0.00";""
"2202";"Terre et Coton - Affiche A5 Strix Aluco";"Papeterie";"N/A";"3.00";"Inconnu";"";"7.00";"0.200";"TEC-A5STAL";"";"2.00";"";"";"";"0";"0";"1";"1";"";"0";"Artisanat et Curiosités > Papeterie";"0.00";""
"2203";"Terre et Coton - Affiche A4 Strix Aluco";"Papeterie";"N/A";"6.00";"Inconnu";"";"15.00";"0.200";"TEC-A4STAL";"";"6.00";"";"";"";"0";"0";"1";"1";"";"0";"Artisanat et Curiosités > Papeterie";"0.00";""
"2205";"Terre et Coton - Affiche A4 Harfang des Neiges";"Papeterie";"N/A";"6.00";"Inconnu";"";"15.00";"0.200";"TEC-A4HDN";"";"6.00";"";"";"";"0";"0";"1";"1";"";"0";"Artisanat et Curiosités > Papeterie";"0.00";""
"2206";"Harry Potter à l'école des sorciers - poche";"Livres";"N/A";"5.94";"Inconnu";"";"8.95";"0.055";"J04437";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Papeterie > Livres";"0.00";""
"2207";"Harry Potter et la chambre des secrets - poche";"Livres";"N/A";"6.17";"Inconnu";"";"9.30";"0.055";"J04438";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Papeterie > Livres";"0.00";""
"2208";"Harry Potter et le prisonnier d'Askaban - poche";"Livres";"N/A";"7.17";"Inconnu";"";"10.80";"0.055";"J04439";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Papeterie > Livres";"0.00";""
"2209";"Harry Potter et la coupe de feu - poche";"Livres";"N/A";"10.22";"Inconnu";"";"15.40";"0.055";"J04440";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Papeterie > Livres";"0.00";""
"2210";"Harry Potter et l'ordre du phoenix - poche";"Livres";"N/A";"10.89";"Inconnu";"";"16.40";"0.055";"J04441";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Papeterie > Livres";"0.00";""
"2211";"Harry Potter et le prince de sang mêlé - poche";"Livres";"N/A";"9.88";"Inconnu";"";"14.90";"0.055";"J04442";"";"0.00";"";"";"";"0";"0";"1";"1";"";"2";"Papeterie > Livres";"0.00";""
"2212";"Harry Potter et les reliques de la mort - poche";"Livres";"N/A";"10.55";"Inconnu";"";"15.90";"0.055";"J04443";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Papeterie > Livres";"0.00";""
"2215";"Bouteille Honeydukes 500ml ";"Mugs et verres";"N/A";"9.99";"Inconnu";"";"21.95";"0.200";"CR4025";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Maison et accessoires > Mugs et verres";"0.00";""
"2216";"Crayon à papier Carte du Maraudeur";"Stylos et sceaux";"N/A";"0.65";"Inconnu";"";"1.80";"0.200";"EHPPCL118";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Papeterie > Stylos et sceaux";"0.00";""
"2217";"Charm Fumseck ";"Colliers et pendentifs";"N/A";"3.45";"Inconnu";"";"7.99";"0.200";"EHP000113";"";"5.00";"";"";"";"0";"0";"1";"1";"";"0";"Bijoux > Colliers et pendentifs";"0.00";""
"2218";"Charm Diadème de Serdaigle ";"Colliers et pendentifs";"N/A";"3.45";"Inconnu";"";"7.99";"0.200";"EHP000124";"";"5.00";"";"";"";"0";"0";"1";"1";"";"0";"Bijoux > Colliers et pendentifs";"0.00";""
"2219";" Puces d’oreille Fumseck ";"Boucles d'oreilles";"N/A";"3.75";"Inconnu";"";"8.99";"0.200";"EWES00113";"";"0.00";"";"";"";"0";"0";"1";"1";"";"4";"Bijoux > Boucles d'oreilles";"0.00";""
"2220";"Le grand livre d'activités de Poudlard";"Livres";"N/A";"6.36";"Inconnu";"";"10.90";"0.200";"J04551";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Papeterie > Livres";"0.00";""
"2221";"Les 4 maisons - Le journal créatif";"Livres";"N/A";"5.78";"Inconnu";"";"9.90";"0.200";"J04552";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Papeterie > Livres";"0.00";""
"2222";"Le livre de coloriage de Poudlard";"Livres";"N/A";"8.56";"Inconnu";"";"12.90";"0.055";"J04553";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Papeterie > Livres";"0.00";""
"2223";"Pin's Gardien des clés - Atelier de la Reine";"Pin's et Porte-clés";"N/A";"8.00";"Inconnu";"";"14.00";"0.200";"ATR-GDC";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Artisanat et Curiosités > Pin's et Porte-clés";"0.00";""
"2229";"Décoration de Noël Vif d’or ";"Décorations";"N/A";"7.95";"Inconnu";"";"15.99";"0.200";"EHPCD0004";"";"0.00";"";"";"";"0";"0";"1";"1";"";"2";"Maison et accessoires > Décorations";"0.00";""
"2230";"Décoration de Noël Voie 9 3/4";"Décorations";"N/A";"7.95";"Inconnu";"";"15.99";"0.200";"EHPCD0011";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2231";"Décoration de Noël Diadème de Serdaigle";"Décorations";"N/A";"7.95";"Inconnu";"";"15.99";"0.200";"EHPCD0124";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2232";"Décoration de Noël Chocogrenouille";"Décorations";"N/A";"7.95";"Inconnu";"";"15.99";"0.200";"EHPCD0157";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2233";"Lot de 3 bracelets d’amitié - Argentés";"Bracelets";"N/A";"5.95";"Inconnu";"";"13.95";"0.200";"EHPFB0450";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Bijoux > Bracelets";"0.00";""
"2234";"Pin’s le Chicaneur";"Badges et Pin's";"N/A";"4.75";"Inconnu";"";"9.99";"0.200";"EHPPB0248";"";"0.00";"";"";"";"0";"0";"1";"1";"";"2";"Bijoux > Badges et Pin's";"0.00";""
"2235";"Porte-clés le Chicaneur";"Porte-clés";"N/A";"6.50";"Inconnu";"";"13.99";"0.200";"EKR000248";"";"0.00";"";"";"";"0";"0";"1";"1";"";"3";"Maison et accessoires > Porte-clés";"0.00";""
"2239";"Sacoche bandoulière Honeydukes";"Sacs et Porte-monnaies";"N/A";"6.80";"Inconnu";"";"14.95";"0.200";"CR2416";"";"10.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Sacs et Porte-monnaies";"0.00";""
"2240";"Décoration de Noël Love potion  ";"Décorations";"N/A";"7.95";"Inconnu";"";"15.99";"0.200";"EHPCD0053";"";"0.00";"";"";"";"0";"0";"1";"1";"";"4";"Maison et accessoires > Décorations";"0.00";""
"2241";"Décoration de Noël Fumseck le Phénix ";"Décorations";"N/A";"7.95";"Inconnu";"";"15.99";"0.200";"EHPCD0113";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Maison et accessoires > Décorations";"0.00";""
"2242";"ELIXIR DU GRIFFON";"Friandises";"N/A";"2.33";"Inconnu";"";"5.00";"0.055";"006436";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Friandises";"0.00";""
"2243";"Casquette Gryffondor";"Accessoires";"N/A";"8.65";"Inconnu";"";"19.95";"0.200";"CR2641";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Vêtements > Accessoires";"0.00";""
"2244";"Carnet à spirale - Sirius";"Carnets";"N/A";"4.87";"Inconnu";"";"10.00";"0.200";"SR72252";"";"5.00";"";"";"";"0";"0";"1";"1";"";"0";"Papeterie > Carnets";"0.00";""
"2245";"Mug - 20 ans de Magie Cinématographique";"Mugs et verres";"N/A";"7.01";"Inconnu";"";"14.00";"0.200";"MGB26809";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Mugs et verres";"0.00";""
"2246";"Cadre 20 ans De Magie Du Cinéma 30X40cm ";"Posters";"N/A";"8.74";"Inconnu";"";"18.00";"0.200";"FP13207P";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Papeterie > Posters";"0.00";""
"2247";"Journal Intime Alohomora";"Carnets";"N/A";"11.80";"Inconnu";"";"24.99";"0.200";"SR74023";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Papeterie > Carnets";"0.00";""
"2248";"Tasse Always ";"Mugs et verres";"N/A";"8.63";"Inconnu";"";"18.00";"0.200";"SCMG26663";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Mugs et verres";"0.00";""
"2249";"Mug - Tome 1 Quidditch";"Mugs et verres";"N/A";"6.99";"Inconnu";"";"14.00";"0.200";"MGB27574";"";"10.00";"";"";"";"0";"0";"1";"1";"";"1";"Maison et accessoires > Mugs et verres";"0.00";""
"2250";"Mug - Tome 3 Sirius";"Mugs et verres";"N/A";"6.99";"Inconnu";"";"14.00";"0.200";"MGB27575";"";"10.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Mugs et verres";"0.00";""
"2251";"Mug - Tome 5 Poudlard Express";"Mugs et verres";"N/A";"6.99";"Inconnu";"";"14.00";"0.200";"MGB27573";"";"10.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Mugs et verres";"0.00";""
"2252";"Mini Badge - Join The Spew 25mm";"Badges et Pin's";"N/A";"0.29";"Inconnu";"";"1.00";"0.200";"PB6033";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Bijoux > Badges et Pin's";"0.00";""
"2253";"Porte-Clés Masque Du Mangemort";"Porte-clés";"N/A";"3.40";"Inconnu";"";"11.99";"0.200";"RKR39249";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Porte-clés";"0.00";""
"2254";"Cadre - Dobby 30X40cm";"Posters";"N/A";"8.74";"Inconnu";"";"18.00";"0.200";"FP11036P";"";"15.00";"";"";"";"0";"0";"1";"1";"";"0";"Papeterie > Posters";"0.00";""
"2255";"Cadre - Décret Educatif N°27 30X40cm";"Posters";"N/A";"8.74";"Inconnu";"";"18.00";"0.200";"FP12520P";"";"16.00";"";"";"";"0";"0";"1";"1";"";"0";"Papeterie > Posters";"0.00";""
"2256";"Affiche - Electric Shock Shake 30X40cm";"Posters";"N/A";"12.16";"Inconnu";"";"24.00";"0.200";"WDC12030";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Papeterie > Posters";"0.00";""
"2257";"Mug - Expecto Patronum";"Mugs et verres";"N/A";"5.59";"Inconnu";"";"11.00";"0.200";"MG27549";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Mugs et verres";"0.00";""
"2258";"Tableau - Expecto Patronum 20X29,5cm";"Posters";"N/A";"6.32";"Inconnu";"";"15.00";"0.200";"MW11967P";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Papeterie > Posters";"0.00";""
"2259";"Mug - Potions Extrêmement Dangereuses";"Mugs et verres";"N/A";"8.37";"Inconnu";"";"18.00";"0.200";"SCMG27203";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Mugs et verres";"0.00";""
"2260";"Porte-Clés à Pompom - Gryffondor";"Porte-clés";"N/A";"1.49";"Inconnu";"";"5.00";"0.200";"RKP39089";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Porte-clés";"0.00";""
"2261";"Affiche Hagrid Dancing";"Décorations";"N/A";"4.27";"Inconnu";"";"10.00";"0.200";"MET00057";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2262";"Porte-Clés - Hedwige";"Porte-clés";"N/A";"1.46";"Inconnu";"";"5.00";"0.200";"RKP39088";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Porte-clés";"0.00";""
"2263";"Horloge Ecusson De Poudlard";"Décorations";"N/A";"9.72";"Inconnu";"";"22.00";"0.200";"GP86448";"";"17.60";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2264";"Pin's Poudlard";"Badges et Pin's";"N/A";"2.92";"Inconnu";"";"7.00";"0.200";"PBE6046";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Bijoux > Badges et Pin's";"0.00";""
"2265";"Cadre - Honeydukes 20x25cm";"Posters";"N/A";"7.30";"Inconnu";"";"16.00";"0.200";"EPPL71320";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Papeterie > Posters";"0.00";""
"2266";"Porte-clés à pompom - Poufsouffle";"Porte-clés";"N/A";"1.46";"Inconnu";"";"5.00";"0.200";"RKP39090";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Porte-clés";"0.00";""
"2267";"Mug Dorure Gryffondor";"Mugs et verres";"N/A";"4.96";"Inconnu";"";"12.90";"0.200";"SCMG26700";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Mugs et verres";"0.00";""
"2268";"Mug Dorure Poufsouffle";"Mugs et verres";"N/A";"5.69";"Inconnu";"";"12.90";"0.200";"SCMG26702";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Mugs et verres";"0.00";""
"2269";"Mug Dorure Serdaigle";"Mugs et verres";"N/A";"5.69";"Inconnu";"";"12.90";"0.200";"SCMG26703";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Mugs et verres";"0.00";""
"2270";"Mug Dorure Serpentard";"Mugs et verres";"N/A";"5.69";"Inconnu";"";"12.90";"0.200";"SCMG26701";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Mugs et verres";"0.00";""
"2271";"Dessous de Verre - Patronus";"Décorations";"N/A";"4.86";"Inconnu";"";"10.00";"0.200";"CSP0021";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2272";"Mug - Patronus";"Mugs et verres";"N/A";"5.59";"Inconnu";"";"12.00";"0.200";"MG24713";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Mugs et verres";"0.00";""
"2273";"Poster - Patronus 61X91,5cm";"Posters";"N/A";"3.49";"Inconnu";"";"7.20";"0.200";"PP34127";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Papeterie > Posters";"0.00";""
"2274";"Cadre Indesirable 20x25cm 3D";"Décorations";"N/A";"7.30";"Inconnu";"";"16.00";"0.200";"EPPL71245";"";"0.00";"";"";"";"0";"0";"1";"1";"";"3";"Maison et accessoires > Décorations";"0.00";""
"2275";"Porte-Clés à Pompom Serpentard";"Porte-clés";"N/A";"1.46";"Inconnu";"";"5.00";"0.200";"RKP39092";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Porte-clés";"0.00";""
"2276";"Carnet Sortilèges Et Charmes";"Carnets";"N/A";"10.71";"Inconnu";"";"22.90";"0.200";"SR72834";"";"0.00";"";"";"";"0";"0";"1";"1";"";"2";"Papeterie > Carnets";"0.00";""
"2277";"Cadre Weasley & Weasley Specials 30 X 40 Cm";"Décorations";"N/A";"8.74";"Inconnu";"";"20.00";"0.200";"FP10619P";"";"15.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2278";"Mini Badge Poudlard rose";"Badges et Pin's";"N/A";"0.29";"Inconnu";"";"1.00";"0.200";"PB6037";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Bijoux > Badges et Pin's";"0.00";""
"2279";"Badge boursouflet";"Badges et Pin's";"N/A";"0.29";"Inconnu";"";"1.00";"0.200";"PB6036";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Bijoux > Badges et Pin's";"0.00";""
"2280";"Affiche Mandragore 40 X 40 Cm";"Posters";"N/A";"4.86";"Inconnu";"";"10.00";"0.200";"PPR55032";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Papeterie > Posters";"0.00";""
"2281";"Set de 800 stickers Harry Potter";"Stickers";"N/A";"2.88";"Inconnu";"";"5.99";"0.200";"PS7401";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Papeterie > Stickers";"0.00";""
"2283";"Bougie parfumée pailletée - Poufsouffle";"Décorations";"N/A";"18.50";"Inconnu";"";"43.95";"0.200";"SSWB-HP-2203";"";"30.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2286";"Blason Mural Poudlard";"Décorations";"N/A";"29.90";"Inconnu";"";"60.00";"0.200";"WB219";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2287";"Cadre Photo Poudlard";"Décorations";"N/A";"9.88";"Inconnu";"";"22.00";"0.200";"WB220";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2288";"Cadre Photo Hedwige";"Décorations";"N/A";"9.40";"Inconnu";"";"20.00";"0.200";"WB221";"";"0.00";"";"";"";"0";"0";"1";"1";"";"5";"Maison et accessoires > Décorations";"0.00";""
"2289";"Plaque Sortilège Expelliarmus";"Décorations";"N/A";"2.95";"Inconnu";"";"8.00";"0.200";"WB248";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Maison et accessoires > Décorations";"0.00";""
"2290";"Plaque Sortilège Wingardium Leviosa";"Décorations";"N/A";"2.95";"Inconnu";"";"8.00";"0.200";"WB249";"";"0.00";"";"";"";"0";"0";"1";"1";"";"2";"Maison et accessoires > Décorations";"0.00";""
"2291";"Plaque Sortilège Lumos ";"Décorations";"N/A";"2.95";"Inconnu";"";"8.00";"0.200";"WB250";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Maison et accessoires > Décorations";"0.00";""
"2292";"Plaque Privet Drive";"Décorations";"N/A";"9.88";"Inconnu";"";"22.00";"0.200";"WB242";"";"0.00";"";"";"";"0";"0";"1";"1";"";"3";"Maison et accessoires > Décorations";"0.00";""
"2293";"Plaque du Terrier (The Burrow)";"Décorations";"N/A";"8.64";"Inconnu";"";"22.00";"0.200";"WB245";"";"0.00";"";"";"";"0";"0";"1";"1";"";"2";"Maison et accessoires > Décorations";"0.00";""
"2294";"Plaque Ollivanders";"Décorations";"N/A";"6.17";"Inconnu";"";"15.00";"0.200";"WB246";"";"0.00";"";"";"";"0";"0";"1";"1";"";"3";"Maison et accessoires > Décorations";"0.00";""
"2295";"Sac à Lunch Gryffondor";"Sacs et Porte-monnaies";"N/A";"7.40";"Inconnu";"";"18.00";"0.200";"WB213";"";"0.00";"";"";"";"0";"0";"1";"1";"";"4";"Maison et accessoires > Sacs et Porte-monnaies";"0.00";""
"2296";"Sac à Lunch Serdaigle";"Sacs et Porte-monnaies";"N/A";"7.40";"Inconnu";"";"18.00";"0.200";"WB214";"";"0.00";"";"";"";"0";"0";"1";"1";"";"4";"Maison et accessoires > Sacs et Porte-monnaies";"0.00";""
"2297";"Sac à Lunch Poufsouffle";"Sacs et Porte-monnaies";"N/A";"7.40";"Inconnu";"";"18.00";"0.200";"WB215";"";"0.00";"";"";"";"0";"0";"1";"1";"";"2";"Maison et accessoires > Sacs et Porte-monnaies";"0.00";""
"2298";"Sac à Lunch Serpentard";"Sacs et Porte-monnaies";"N/A";"7.40";"Inconnu";"";"18.00";"0.200";"WB216";"";"0.00";"";"";"";"0";"0";"1";"1";"";"4";"Maison et accessoires > Sacs et Porte-monnaies";"0.00";""
"2299";"Bannière étendard Gryffondor";"Décorations";"N/A";"7.40";"Inconnu";"";"16.90";"0.200";"WB229";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Maison et accessoires > Décorations";"0.00";""
"2300";"Bannière étendard Serdaigle ";"Décorations";"N/A";"7.40";"Inconnu";"";"16.90";"0.200";"WB230";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Maison et accessoires > Décorations";"0.00";""
"2301";"Bannière étendard Poufsouffle";"Décorations";"N/A";"7.40";"Inconnu";"";"16.90";"0.200";"WB231";"";"0.00";"";"";"";"0";"0";"1";"1";"";"3";"Maison et accessoires > Décorations";"0.00";""
"2302";"Bannière étendard Serpentard";"Décorations";"N/A";"7.40";"Inconnu";"";"16.90";"0.200";"WB232";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Maison et accessoires > Décorations";"0.00";""
"2303";"Plaque suspendue Wingardium Leviosa";"Décorations";"N/A";"4.93";"Inconnu";"";"12.00";"0.200";"WB236";"";"0.00";"";"";"";"0";"0";"1";"1";"";"3";"Maison et accessoires > Décorations";"0.00";""
"2304";"Plaque suspendue Expecto Patronum";"Décorations";"N/A";"4.93";"Inconnu";"";"12.00";"0.200";"WB235";"";"0.00";"";"";"";"0";"0";"1";"1";"";"4";"Maison et accessoires > Décorations";"0.00";""
"2305";"Plaque suspendue Felix Felicis";"Décorations";"N/A";"4.93";"Inconnu";"";"12.00";"0.200";"WB237";"";"0.00";"";"";"";"0";"0";"1";"1";"";"2";"Maison et accessoires > Décorations";"0.00";""
"2306";"Plaque suspendue Flying Lesson";"Décorations";"N/A";"4.44";"Inconnu";"";"12.00";"0.200";"WB241";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2307";"Plaque suspendue I Solemnly Swear";"Décorations";"N/A";"4.93";"Inconnu";"";"12.00";"0.200";"WB234";"";"0.00";"";"";"";"0";"0";"1";"1";"";"3";"Maison et accessoires > Décorations";"0.00";""
"2308";"Sac à dos Gryffondor";"Sacs et Porte-monnaies";"N/A";"12.35";"Inconnu";"";"29.90";"0.200";"WB206";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Sacs et Porte-monnaies";"0.00";""
"2309";"Sac à dos Serdaigle";"Sacs et Porte-monnaies";"N/A";"12.35";"Inconnu";"";"29.90";"0.200";"WB207";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Sacs et Porte-monnaies";"0.00";""
"2310";"Sac à dos Poufsouffle";"Sacs et Porte-monnaies";"N/A";"12.35";"Inconnu";"";"29.90";"0.200";"WB208";"";"18.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Sacs et Porte-monnaies";"0.00";""
"2311";"Sac à dos Serpentard";"Sacs et Porte-monnaies";"N/A";"12.35";"Inconnu";"";"29.90";"0.200";"WB209";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Sacs et Porte-monnaies";"0.00";""
"2312";"Trousse de toilette - Potions";"Sacs et Porte-monnaies";"N/A";"6.17";"Inconnu";"";"15.00";"0.200";"WB211";"";"0.00";"";"";"";"0";"0";"1";"1";"";"2";"Maison et accessoires > Sacs et Porte-monnaies";"0.00";""
"2313";"Trousse de toilette - Charms";"Sacs et Porte-monnaies";"N/A";"6.17";"Inconnu";"";"15.00";"0.200";"WB212";"";"0.00";"";"";"";"0";"0";"1";"1";"";"5";"Maison et accessoires > Sacs et Porte-monnaies";"0.00";""
"2314";"Statuette dorée Hedwige ";"Figurines";"N/A";"14.94";"Inconnu";"";"30.00";"0.200";"WB222";"";"0.00";"";"";"";"0";"0";"1";"1";"";"5";"Figurines";"0.00";""
"2315";"Boîte à objets Hedwige";"Décorations";"N/A";"6.17";"Inconnu";"";"13.00";"0.200";"WB223";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2316";"Boîte à objets Vif d'or";"Décorations";"N/A";"6.17";"Inconnu";"";"13.00";"0.200";"WB224";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2317";"Porte-bijoux doré Fumseck";"Décorations";"N/A";"14.83";"Inconnu";"";"30.00";"0.200";"WB225";"";"0.00";"";"";"";"0";"0";"1";"1";"";"5";"Maison et accessoires > Décorations";"0.00";""
"2318";"Bannière étendard Poudlard ";"Décorations";"N/A";"6.17";"Inconnu";"";"15.00";"0.200";"WB233";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2319";"Plaques de directions Chemin de Traverse";"Décorations";"N/A";"14.82";"Inconnu";"";"30.00";"0.200";"WB251";"";"0.00";"";"";"";"0";"0";"1";"1";"";"1";"Maison et accessoires > Décorations";"0.00";""
"2320";"Plaque à poser Expecto Patronum";"Décorations";"N/A";"7.40";"Inconnu";"";"17.00";"0.200";"WB252";"";"0.00";"";"";"";"0";"0";"1";"1";"";"3";"Maison et accessoires > Décorations";"0.00";""
"2321";"Suspension avec crochets pour clés - Wingardium Leviosa";"Décorations";"N/A";"7.40";"Inconnu";"";"17.00";"0.200";"WB253";"";"0.00";"";"";"";"0";"0";"1";"1";"";"2";"Maison et accessoires > Décorations";"0.00";""
"2322";"Set 2 cadres Poudlard Express";"Décorations";"N/A";"12.35";"Inconnu";"";"26.90";"0.200";"WB266";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2323";"Réveil blason Poudlard";"Décorations";"N/A";"10.10";"Inconnu";"";"23.00";"0.200";"WB203";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2324";"Horloge 4 maisons";"Décorations";"N/A";"7.57";"Inconnu";"";"17.00";"0.200";"WB204";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2325";"Cadre photo Charms 10X15cm";"Décorations";"N/A";"5.00";"Inconnu";"";"12.00";"0.200";"WB191";"";"8.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2326";"Cadre sorcière 10X7.5cm";"Décorations";"N/A";"4.12";"Inconnu";"";"10.00";"0.200";"WB192";"";"0.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2327";"Cadre Sorcier 10X7.5cm";"Décorations";"N/A";"4.12";"Inconnu";"";"10.00";"0.200";"WB193";"";"6.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
"2328";"Boîte de rangement 4 maisons";"Décorations";"N/A";"9.28";"Inconnu";"";"20.00";"0.200";"WB198";"";"12.00";"";"";"";"0";"0";"1";"1";"";"0";"Maison et accessoires > Décorations";"0.00";""
